source_id,designation,ra,dec,parallax,parallax_error,parallax_over_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,teff_gspphot,pmra,pmdec,radial_velocity,distance_pc
6908757299969652480,Gaia DR3 6908757299969652480,315.2053077781301,-8.342751598860879,29.24958554332814,0.02380758,1228.5829,7.9028535,8.258591,7.3710866,0.8875041,5537.963,237.89703279463424,26.518873853245285,-36.12793,34.18851862084251
112440873718983680,Gaia DR3 112440873718983680,47.10557817954636,26.327257391768505,25.870743538348638,0.0393659,657.18665,7.904065,8.160446,7.470908,0.689538,,-209.74214717505498,-829.6480210723437,-140.18689,38.65370156515537
2689215230324385792,Gaia DR3 2689215230324385792,319.259599015416,-1.0775352654128996,25.04154140018773,0.028093582,891.36163,7.9041033,8.2558,7.382434,0.87336636,5500.706,160.710989082121,-24.179824186308362,-22.789297,39.933644020511586
4823123689293923968,Gaia DR3 4823123689293923968,81.2416466529553,-34.20531826266104,26.333407613490444,0.0159042,1655.7518,7.904121,8.262709,7.376365,0.8863435,5494.9775,12.76382051364497,181.48387670739942,46.201927,37.974576426930255
3254366302946985600,Gaia DR3 3254366302946985600,64.1257337748761,-0.573568408852201,23.26223598819555,0.025904762,897.9908,7.90416,8.226307,7.4085855,0.81772137,5655.5522,-61.0989577178213,-172.1005289775008,-9.76655,42.988128935990986
4468231641147900928,Gaia DR3 4468231641147900928,271.0082550770564,1.8322647935098015,32.691116718372534,0.7211597,45.331314,7.9051075,8.317714,7.3121347,1.005579,,95.99463829919635,-28.119351193777245,-11.544773,30.589349657731212
6589329277812374784,Gaia DR3 6589329277812374784,324.83795784820484,-37.14133978542502,26.01740515915336,0.022300672,1166.6646,7.9051695,8.2491255,7.3861694,0.86295605,5506.9453,136.61284977200532,-65.65349406261913,-46.024803,38.43580840913273
6321929733564266752,Gaia DR3 6321929733564266752,229.22043974263514,-8.286563099314343,25.73333093949518,0.027077336,950.3642,7.9062567,8.248661,7.3895993,0.8590617,5556.5576,-99.48227066815417,-224.9375745497639,-32.31707,38.860107241896664
3054448838181163520,Gaia DR3 3054448838181163520,113.60867243340572,-6.896868195480982,42.634118762683194,0.025282772,1686.2913,7.906273,8.356299,7.2884264,1.067873,4981.559,-80.25933283928379,-43.04405332918878,-9.963986,23.455392746977108
272026980672350336,Gaia DR3 272026980672350336,66.6097133223566,52.504375938963044,22.528915067598064,0.020619242,1092.6161,7.90634,8.224248,7.4166894,0.80755854,5699.85,78.76454997731003,-89.46331398247122,7.7296076,44.38740156814021
6791851623068396928,Gaia DR3 6791851623068396928,309.3154101682701,-34.15823509841823,21.552067717509075,0.025840007,834.05817,7.90641,8.183115,7.4576945,0.7254205,5935.9917,-110.89967995657743,-12.461323563084399,-0.21359944,46.39926029870405
5123079601040591232,Gaia DR3 5123079601040591232,33.81784908419067,-23.28130403216205,20.604023548164072,0.02196722,937.9441,7.906983,8.253626,7.3914056,0.8622203,5554.3984,66.56172121620764,14.962979532684972,-3.7764738,48.534209721824226
3147366882214364544,Gaia DR3 3147366882214364544,119.71195540180442,10.129868644373767,32.405473559169195,0.03128112,1035.9435,7.907506,8.307748,7.3339853,0.9737625,5175.497,447.90399373396986,24.658862615436476,45.617123,30.858984306280814
6804022495232526976,Gaia DR3 6804022495232526976,317.46483009651513,-24.400617255551513,20.36518791525246,0.41157776,49.480778,7.908209,8.268335,7.366547,0.90178823,5451.9785,-12.977804572856737,21.04736996004279,,49.10340155766755
2934344407081046400,Gaia DR3 2934344407081046400,107.71851545011775,-18.051193044212706,20.799516447316954,0.06576023,316.29324,7.90832,8.187834,7.4547358,0.73309803,5908.9277,119.33400556727837,-117.5474860072831,-5.345057,48.078040782000755
5181087291900789888,Gaia DR3 5181087291900789888,45.91381780795167,-5.6674695035064575,26.596668279811926,0.030717866,865.8371,7.909175,8.251158,7.386124,0.8650336,,333.37096358125655,-263.7956739078684,-20.353678,37.59869429807662
483199939816707072,Gaia DR3 483199939816707072,72.98838307776846,66.49555032670372,25.32523735672108,0.020898964,1211.794,7.909481,8.275877,7.3741207,0.9017563,5442.3677,59.74517782562482,-98.10720386501836,-45.5584,39.48630316527357
231113736385994624,Gaia DR3 231113736385994624,56.76235050997171,41.42172296160873,41.90345569916625,0.02369182,1768.6887,7.91092,8.30968,7.3325033,0.97717667,5105.1196,597.9164120882347,-1243.8376070504432,50.698906,23.864380235826157
5307856820759450880,Gaia DR3 5307856820759450880,145.66759585837522,-55.83134492554561,22.959517673345786,0.020041708,1145.5869,7.9112887,8.213103,7.4037514,0.8093519,5647.1787,-146.67510458505552,62.994254154914586,,43.55492193814342
1526334899150700928,Gaia DR3 1526334899150700928,200.1090412811956,43.110771717696196,29.970288952242907,0.023280945,1287.3313,7.9115534,8.320227,7.3359327,0.98429394,5186.4673,-424.5520448504507,-88.67896285021062,-31.422915,33.36637833534009
778947814402602752,Gaia DR3 778947814402602752,166.34205974427476,43.53094856108456,203.8875927696954,0.033240344,6133.739,7.912665,8.982041,6.8778634,2.104178,3382.1968,-4406.469178827325,938.5266266886065,68.41321,4.90466333147386
6838302102393999744,Gaia DR3 6838302102393999744,326.958338431081,-16.080057655803834,20.76651288136305,0.025143594,825.9167,7.9128146,8.221281,7.431194,0.7900872,5713.801,-226.4066387444133,-61.86178085600079,52.281948,48.15444970048159
1781003885454165888,Gaia DR3 1781003885454165888,328.2722801797642,20.930072224762025,43.031871476087105,0.022371126,1923.5452,7.9132705,8.382772,7.2767944,1.105978,4887.507,-5.2569199825912705,-100.69294071512618,13.425263,23.238589577859795
4426054581256895104,Gaia DR3 4426054581256895104,238.33322325543804,4.253290749206049,21.68234514598681,0.030049916,721.5443,7.913882,8.215835,7.431819,0.78401566,5744.151,-34.25672414964933,9.110194540183565,-22.074585,46.12047235974796
3205907595694244480,Gaia DR3 3205907595694244480,66.70324635338594,-1.7244794104560899,20.129978414684302,0.028754521,700.06305,7.9140706,8.21292,7.439004,0.77391624,5780.441,-38.33161963243191,34.0879474507149,-3.7180953,49.67715212603137
5135093346121603712,Gaia DR3 5135093346121603712,29.454569690590244,-21.90170780745563,24.205282560124612,0.024344005,994.30164,7.9140987,8.246626,7.4113584,0.83526754,5564.8394,103.63288053908181,-50.43739456800901,5.9898844,41.31329586903413
4986970575602213504,Gaia DR3 4986970575602213504,11.453027959683274,-41.90951981324176,63.59380175904286,0.022689907,2802.735,7.9172573,8.58954,7.124753,1.4647865,,306.67688415240804,-74.43654460702132,-27.296824,15.724802926376434
1224551770875466496,Gaia DR3 1224551770875466496,236.28059362431893,28.4700962279045,20.494881156406723,0.036665726,558.96564,7.91749,8.212827,7.451342,0.7614846,5825.7075,-87.87957018229015,37.97836223961473,-20.379013,48.79267131965773
2560723587082820096,Gaia DR3 2560723587082820096,25.277326856415364,3.714372140288223,24.05367627030779,0.03372263,713.2799,7.9185824,8.273997,7.3914514,0.88254595,5468.225,-109.37432399548206,107.21530334962917,-9.400417,41.57368664824074
1337526655053519616,Gaia DR3 1337526655053519616,261.17631931194893,38.03534670908006,21.56010522031023,0.17252937,124.964836,7.9189067,8.280086,7.319784,0.9603014,5210.208,-80.67506527515444,-205.08874539150239,,46.38196287919651
4952751402923758592,Gaia DR3 4952751402923758592,40.85702748285795,-37.92878353529694,20.83651049013954,0.599428,34.76066,7.919067,8.341801,7.3099036,1.0318971,,102.96615377187274,-103.20932994103678,-0.4018538,47.99268094689992
1344241819243573888,Gaia DR3 1344241819243573888,264.48067078057755,41.01088304027265,20.152468142678106,0.014317366,1407.5542,7.9195323,8.203655,7.4671683,0.7364869,5895.63,120.55783484017206,9.01094736539328,-5.6115093,49.62171347549431
1016193630216537984,Gaia DR3 1016193630216537984,137.22383407890374,50.78330931689462,32.794325872088194,0.022606479,1450.6605,7.9200454,8.322423,7.347395,0.97502804,5188.515,-188.26672099845774,-372.6021978666662,20.487324,30.493079927924878
4048023001773378944,Gaia DR3 4048023001773378944,276.11067518282204,-29.53276561044838,20.83301166608526,0.023008555,905.44635,7.92099,8.21788,7.451675,0.7662053,5816.8647,-0.7090446418429153,-198.96966250883182,-46.131138,48.00074113278267
3304340751399786752,Gaia DR3 3304340751399786752,62.59126565983153,12.078003656369738,21.51613506585367,0.3370356,63.83935,7.921297,8.291171,7.374147,0.91702414,5371.872,167.80134074962106,87.41689367691548,,46.47674858608832
5488567574038257280,Gaia DR3 5488567574038257280,116.9582970992207,-54.265383607312614,30.75323644852065,0.01762385,1744.9784,7.9220896,8.293936,7.378808,0.91512775,5370.0527,148.6280964372883,-278.75297917289043,22.362059,32.51690278757974
6832155218215202944,Gaia DR3 6832155218215202944,318.7405162913092,-20.789745174219902,21.939201623652195,0.027478134,798.424,7.9224863,8.2606735,7.412349,0.8483243,5585.2964,-39.173495312802515,-120.06846136200777,14.6255045,45.580510045630874
5023104341621773184,Gaia DR3 5023104341621773184,24.287405037019866,-29.393575510859343,29.315561652591754,0.027577018,1063.0432,7.9226513,8.337239,7.342342,0.99489737,5174.744,285.76776720855577,-70.21868869768144,11.57807,34.11157568293054
5422039080380609792,Gaia DR3 5422039080380609792,152.4548070821975,-36.75251338592558,21.25114598780558,0.022972392,925.07324,7.923399,8.225646,7.444004,0.78164196,5777.6016,-321.43509764334414,369.19070829309464,110.73607,47.05628583860015
3327980255695313792,Gaia DR3 3327980255695313792,97.3059000794675,10.933612531173354,28.647696692012953,0.022744123,1259.5648,7.9235215,8.329842,7.3484707,0.9813709,5217.5757,206.20842337170726,-62.54992518518956,-5.0749216,34.9068202847457
6700048793058633728,Gaia DR3 6700048793058633728,304.22810484511007,-32.60714956818644,23.247828133193284,0.031600688,735.67474,7.925349,8.081099,7.249317,0.8317814,5622.66,11.3709818675713,52.71807260961812,,43.01477085389316
6551545179198032256,Gaia DR3 6551545179198032256,352.72414118356045,-35.10653364571324,27.640474032414026,0.036788892,751.32666,7.925667,8.313493,7.3659368,0.947556,5285.135,-202.82264664634442,-5.781936878297955,8.349453,36.1788295970358
5332679811920308864,Gaia DR3 5332679811920308864,175.12192622637986,-64.46433694432977,22.058500926091526,0.015812077,1395.0414,7.9265757,8.226137,7.454993,0.7711444,5792.551,68.94512515907493,-15.437475581120772,-9.371025,45.33399632869734
5049234888291201280,Gaia DR3 5049234888291201280,43.51444225665382,-35.905462514057405,34.60262689845532,0.04438475,779.6062,7.926735,8.423318,7.262262,1.161056,4707.582,516.1487875766459,-174.12727335822677,19.477016,28.899539995463194
5965924361179144832,Gaia DR3 5965924361179144832,257.0291897550524,-41.72534693322215,48.254027693093676,0.55683905,86.65705,7.9269795,8.507072,7.192236,1.3148365,,-215.3949663758387,-310.1915095897713,,20.72365868317194
3153772873178431744,Gaia DR3 3153772873178431744,105.3980418719649,6.926966167062045,35.44992283374484,0.022990609,1541.9307,7.9283614,8.358123,7.3314214,1.0267015,5092.5347,-30.702902180710282,27.846798711984746,-12.088347,28.20880611475121
6610107504955838336,Gaia DR3 6610107504955838336,343.9749102785995,-26.65955335832734,27.29232783901683,0.02452881,1112.6642,7.9283977,8.317349,7.369429,0.9479203,5321.4136,226.2366486325598,-177.98475666781593,31.003975,36.64033371936894
951427000863064192,Gaia DR3 951427000863064192,102.87735469442386,40.867211419900904,23.321615461390095,0.021762641,1071.6354,7.929907,8.284594,7.4048944,0.87969923,5592.4697,34.68188386145163,-122.68645636954258,11.984356,42.87867629305275
2728110179278870656,Gaia DR3 2728110179278870656,330.62879477981096,11.371599715523814,20.214283557254138,0.029589778,683.1509,7.930423,8.211535,7.4762287,0.73530674,5908.344,152.9594313882297,66.23650928254223,-19.603998,49.469969943166156
6381880398911164672,Gaia DR3 6381880398911164672,340.64956750210854,-73.24357980499907,21.210457123726382,0.025382262,835.641,7.930567,8.284606,7.407282,0.8773241,5526.3247,159.2049413442066,-278.65175024158117,-9.918901,47.14655578457019
5989649416931386624,Gaia DR3 5989649416931386624,236.67861555470427,-43.23673455005342,21.015151310942773,0.032151565,653.6276,7.9318376,8.25417,7.4342937,0.8198767,5648.506,-114.81777704104009,-145.87860316467942,61.61406,47.58471567508016
512129087182637696,Gaia DR3 512129087182637696,25.91570147910094,63.82080833636605,73.97694829807692,0.01831691,4038.7244,7.9328227,8.622169,7.129455,1.4927135,,-395.2102611682793,-582.8330852770017,-51.191017,13.517724412889788
5835692225477389568,Gaia DR3 5835692225477389568,240.87762813167717,-57.77683449327936,24.31361794979077,0.021977648,1106.2885,7.9328337,8.359178,7.3319354,1.0272422,4983.6816,-117.27134763573194,-85.23785450381496,,41.1292141739278
2987621174275697792,Gaia DR3 2987621174275697792,76.4805151453754,-13.913515110211133,20.786167742907057,0.024921546,834.06415,7.9361324,8.166775,7.169956,0.99681854,5048.501,80.77547235226925,52.041273710128095,,48.10891610076772
6741888096717765888,Gaia DR3 6741888096717765888,295.3065701319392,-32.87388792606877,22.186215530722393,0.030713325,722.3645,7.9361644,8.2947235,7.4072456,0.8874779,5524.487,-76.81428229138281,-119.54916379173295,9.717677,45.0730318839303
201487468594945408,Gaia DR3 201487468594945408,77.43991789519423,42.670930604682205,32.24316765004618,0.021920176,1470.9355,7.939117,8.313463,7.3887434,0.9247198,5308.808,-194.9396869397045,-167.38419980409725,-11.309375,31.014322502478063
5294069567720883968,Gaia DR3 5294069567720883968,116.56122265124526,-59.8133948081776,29.131572025651383,0.2855209,102.02955,7.9403462,8.333954,7.374346,0.9596081,5239.643,-69.74139755093195,162.19854648487066,17.728907,34.32701809292902
5465421617320589184,Gaia DR3 5465421617320589184,150.9045564586271,-29.043212502517836,22.041043600869052,0.02417652,911.6715,7.940979,8.276251,7.4308443,0.84540653,5661.9644,-236.98786595988656,28.30261881540955,86.860176,45.369902537671635
2307132568850133376,Gaia DR3 2307132568850133376,359.04565200718673,-39.05316192878793,45.549542701081855,0.02331218,1953.8947,7.9411974,8.448101,7.2765827,1.1715183,4738.658,206.21301615044004,-185.83683139687747,12.844913,21.954117224896944
5593584059906793088,Gaia DR3 5593584059906793088,118.06286064632202,-34.70447719464107,54.55285373203484,0.020285776,2689.217,7.9423513,8.351626,7.1619263,1.1897001,,-207.3741516902645,228.3745996400201,,18.330846721823725
551239506048106880,Gaia DR3 551239506048106880,63.807958235196665,76.28694062581451,37.137553607519706,0.017825065,2083.4458,7.943755,8.371879,7.345257,1.0266218,5093.821,42.883596758310155,-241.00566877939846,7.649522,26.926921750643196
3312536923393893120,Gaia DR3 3312536923393893120,67.53644292906253,15.638138535832299,21.33769931920589,0.062364098,342.14716,7.944009,,,,,102.35615515978775,-31.284551584279907,,46.86540873222954
3692997981308734592,Gaia DR3 3692997981308734592,186.2450456145694,-4.2265865690669795,20.93559405151955,0.14742921,142.00438,7.944973,8.286891,7.4019294,0.8849616,,-121.49696730564288,-210.33265247962493,50.570755,47.765542145073155
1623464622475718656,Gaia DR3 1623464622475718656,242.69652753511835,59.67488999136712,23.603614254847297,0.019553056,1207.1572,7.945756,8.291079,7.427808,0.86327076,5570.3687,-39.84837101913639,-116.44494834752774,-67.57929,42.36639309569455
4866887138297037184,Gaia DR3 4866887138297037184,72.93990734051125,-35.840351935847096,32.79385156892737,0.3901064,84.06386,7.9469438,8.333453,7.3843904,0.9490628,,-83.5440991947243,-36.97556126081088,-9.531679,30.49352095462656
5080543413172761088,Gaia DR3 5080543413172761088,56.35212350033606,-27.861972232968572,48.493092183549834,0.02853637,1699.3435,7.948594,8.416718,7.1902423,1.2264752,4609.627,303.2358095124807,111.82591789185426,32.363106,20.621493804002604
3702148666829533952,Gaia DR3 3702148666829533952,192.4364322110699,1.1851728296085968,30.78680550880043,0.02881483,1068.4362,7.9491878,8.302782,7.4167275,0.8860545,,-79.43469753727439,-644.5277904560472,2.634262,32.48144727825527
6423511619991420544,Gaia DR3 6423511619991420544,300.4696730945255,-69.18855253653422,24.430728456681752,0.015392115,1587.2235,7.9502497,8.287445,7.437985,0.8494601,5608.0913,223.92162855981022,-137.2969787181908,-31.090044,40.93205823858691
106774952858617088,Gaia DR3 106774952858617088,33.865342525295965,27.356651100451398,25.98818169694588,0.02064756,1258.6564,7.950504,8.301915,7.4266543,0.87526083,5598.795,286.79284804443114,-137.73039721835718,1.1345621,38.47902910873982
3313689422030650496,Gaia DR3 3313689422030650496,66.6676726168485,16.74677258632566,21.852128841107575,0.03444133,634.474,7.950683,8.277002,7.457401,0.81960154,5659.077,107.47186617521814,-31.53080384333542,38.12629,45.76213179371475
4694695852085869568,Gaia DR3 4694695852085869568,34.891759154917544,-67.69984248928091,25.63867253118315,0.016513225,1552.6145,7.952087,8.296597,7.433289,0.8633075,5481.922,101.34428904464069,-309.05970774729917,61.2844,39.00357940855735
5217826648313336576,Gaia DR3 5217826648313336576,140.52475416045132,-73.54384881527659,26.886927282005004,0.015175255,1771.7611,7.9524965,8.304595,7.4273033,0.8772917,5581.925,-33.728544509547014,-112.12640751245341,29.074123,37.19279594545875
272855565763652480,Gaia DR3 272855565763652480,69.42278387138005,52.89150297231415,100.91605993172233,0.026600812,3793.721,7.9525313,8.829921,7.031435,1.7984858,3760.6282,304.12546543632584,-475.1460368893003,33.72583,9.909225555145325
1160956465000504448,Gaia DR3 1160956465000504448,224.544569911859,6.905378758366146,28.815537582162285,0.027067166,1064.5938,7.9557295,8.34393,7.398595,0.9453354,5348.5693,-167.21514534729295,94.29889779985673,-30.257118,34.70349970562518
3481380127975181696,Gaia DR3 3481380127975181696,171.24474240982389,-31.999287985524166,20.54475677138845,0.67250574,30.549564,7.9564376,8.245493,7.396218,0.8492751,5577.844,-69.02946639923309,-0.029042315234079543,,48.674219467647575
185773832524949120,Gaia DR3 185773832524949120,74.50051442591169,34.26711537942387,30.09189858995713,0.030205056,996.25366,7.957029,8.337502,7.40119,0.9363117,,581.569189675496,-203.20510944731421,39.259586,33.231535624466716
1662166469700461952,Gaia DR3 1662166469700461952,202.88995660090367,58.9529797645332,20.863403686155404,0.044305313,470.90073,7.958104,8.23616,7.476632,0.75952816,5841.7363,-68.86205239977377,26.563448620866044,-0.6540116,47.93081776314297
2693778993853634304,Gaia DR3 2693778993853634304,328.0268908712479,1.9055877202688911,32.55890844959215,0.021639094,1504.6337,7.9582915,8.394154,7.3552856,1.038868,5043.1436,-75.15733858353684,-188.51891725639882,-26.609688,30.713560362387593
481529227598902272,Gaia DR3 481529227598902272,89.30935298487526,68.06746040722058,22.327874132642194,0.10333477,216.0732,7.9583178,8.310832,7.426556,0.8842759,5443.5327,29.166454298015225,-62.44506241620823,-12.744717,44.78706723530172
6675282190565181440,Gaia DR3 6675282190565181440,309.2993743208327,-44.745059889169504,24.426620228991542,0.029508295,827.78827,7.9584913,8.278843,7.4490614,0.82978153,5575.5176,139.85843918750473,-71.78943449132296,-19.267164,40.93894245807764
4777123623183866240,Gaia DR3 4777123623183866240,72.40540809643494,-53.8804877585799,33.92198637279849,0.018344475,1849.1664,7.959221,8.361395,7.375976,0.9854188,5229.3237,134.58392701494165,231.0862438589254,,29.479405746176592
3601738894159011328,Gaia DR3 3601738894159011328,181.2999192710325,-1.5087850354811618,30.66457055690345,0.02918974,1050.5258,7.9622645,8.345114,7.407375,0.9377389,,-513.6136026154328,57.13046756928566,16.63503,32.61092465470292
4552227182675443584,Gaia DR3 4552227182675443584,266.2629334101058,19.29067387911635,20.234154884826005,0.02778059,728.35583,7.9628363,8.324176,7.430969,0.8932066,5509.5127,156.02079614603224,48.52243855839292,-20.153797,49.42138704047975
3394271667157948160,Gaia DR3 3394271667157948160,80.86059328972586,16.980811647339905,20.859611299548295,0.058129333,358.8483,7.9629855,8.25803,7.4897094,0.76832056,5828.1865,17.61195759680045,-170.95130487994757,23.876087,47.93953183689739
3136707116983005056,Gaia DR3 3136707116983005056,112.10660519747515,4.153014769663007,22.45111297774395,0.028568659,785.8652,7.963212,8.32865,7.427773,0.9008775,5436.694,-148.7311694246544,-38.80045882262776,45.758945,44.541221675349085
5302967365577746176,Gaia DR3 5302967365577746176,131.10074252525416,-57.76876673844141,20.57302065027355,0.015294921,1345.0884,7.963312,8.258542,7.490806,0.76773596,5807.739,64.4864216042149,78.14585902084184,-11.632478,48.60734925606092
5318129356046433536,Gaia DR3 5318129356046433536,129.3757359403788,-53.59136114189668,20.682814242476447,0.07654412,270.20776,7.9670105,8.3582735,7.406984,0.95128965,5359.015,-101.12841402708098,86.40982153380037,22.141525,48.349319791611954
2085008267746614912,Gaia DR3 2085008267746614912,304.2257054816864,50.27778053901994,22.50940570120579,0.41480848,54.264576,7.968069,8.337423,7.427469,0.90995455,5493.1587,-218.18231244676457,-216.6540804349633,-31.387638,44.42587304499256
58794735027901824,Gaia DR3 58794735027901824,48.51981621844715,18.302760332449328,24.44001524849579,0.28749567,85.01003,7.9681816,8.282437,7.4776106,0.80482674,5652.588,-18.88859367476282,-225.9916053287256,-16.46654,40.91650474978926
4702964901081513600,Gaia DR3 4702964901081513600,1.245344436281496,-70.21287062553881,22.581795270176073,0.021409942,1054.734,7.968244,8.306354,7.462985,0.84336853,5699.5464,52.62730969130908,-96.4481369708453,12.225283,44.283458778882235
212255157762755712,Gaia DR3 212255157762755712,80.76304796630887,46.986406436582236,22.26875290653795,0.03294926,675.84985,7.9691067,8.337776,7.431271,0.9065051,5445.2188,9.832493342649183,-84.80903262006939,-25.748772,44.90597224716643
6562104510915442944,Gaia DR3 6562104510915442944,323.7082876647428,-49.79358815763508,24.286124643133,0.22966641,105.74522,7.9706306,8.28444,7.4762383,0.8082018,5690.4893,-585.513132745562,-116.09877545307964,93.48225,41.17577483827804
866177431955017600,Gaia DR3 866177431955017600,110.02935159815317,21.981220981917716,53.95071404890075,0.04522994,1192.8097,7.971241,8.313267,7.1659784,1.1472883,,-28.195745833740947,13.305901895708907,,18.53543586269504
4692276170590701952,Gaia DR3 4692276170590701952,18.758388709222835,-68.81829508263809,47.64959080542232,0.084932804,561.027,7.971428,7.631056,6.424005,1.2070508,,427.2654859580882,120.56680919147067,,20.98653908873031
5485320853638354304,Gaia DR3 5485320853638354304,103.71370351818268,-55.26004107774681,28.606858811517768,0.0136248,2099.6167,7.971664,8.357737,7.4133487,0.9443879,5437.41,-27.740101457684965,-160.41252059987733,39.964973,34.956651710301635
3766815996540448128,Gaia DR3 3766815996540448128,152.1099149552719,-11.115044146493942,24.452244834301784,0.029446008,830.40955,7.972244,8.307531,7.4632974,0.844234,5549.2656,-181.43702741310878,36.60030549401951,28.69883,40.89604070204601
1028988131633068032,Gaia DR3 1028988131633068032,127.92016388936351,53.56011226493472,22.169012525442184,0.027334817,811.01746,7.9728255,8.280861,7.4913006,0.7895603,5723.634,-48.82707873300862,-101.1071959131396,-22.68086,45.10800825487169
167241254800650880,Gaia DR3 167241254800650880,60.96303803131758,29.197141773574653,30.878728715236623,0.025024906,1233.9199,7.974408,8.373489,7.40534,0.9681492,5232.9077,247.15439473705248,-128.9790110488543,-7.715191,32.38475292237552
1859954627138933888,Gaia DR3 1859954627138933888,312.3167807343781,32.28360250300368,42.85975511748982,0.018011464,2379.582,7.9744954,8.458507,7.327935,1.1305714,4833.984,-161.70642881582023,-266.9560721160851,10.656841,23.33191118938356
2232698930187470336,Gaia DR3 2232698930187470336,346.010942945987,74.4775773317852,20.791154941885388,0.017650004,1177.9688,7.9745135,8.273435,7.5105853,0.76284933,5823.261,107.80645295253805,34.7650249446636,2.5487304,48.09737615804222
115364234616059392,Gaia DR3 115364234616059392,44.718371636728016,26.77463304315022,34.50452236555922,0.059587367,579.0577,7.9746976,8.412071,7.36958,1.0424914,5025.751,-16.712595061578053,125.1656595049564,42.583523,28.981708235386346
3288572968680438528,Gaia DR3 3288572968680438528,73.57046663402049,7.372137596901997,33.76434481096316,0.025033697,1348.7559,7.977419,8.409634,7.3815465,1.0280871,5062.433,248.00076265252866,-201.86024802363147,46.458824,29.61704145597114
5341787994441794176,Gaia DR3 5341787994441794176,175.87561232564434,-58.00533129753904,33.381404184344994,0.017959077,1858.7484,7.9776835,8.427276,7.365349,1.0619268,,16.67999946967957,349.1253791433192,18.185888,29.956798536023655
6170498459541782528,Gaia DR3 6170498459541782528,209.6504811286496,-34.00265383330218,26.16305428533592,0.033534918,780.1735,7.9783354,8.326407,7.456325,0.8700824,,-459.91950295245067,-305.80718595695896,56.833687,38.221837140799266
125343573948444800,Gaia DR3 125343573948444800,48.262616729174624,32.8961737977185,25.340388375264627,0.024480237,1035.1366,7.978365,8.336273,7.451797,0.8844762,5507.4077,184.58228121088572,-61.81497500708997,27.104969,39.46269430409064
3945118265299248128,Gaia DR3 3945118265299248128,196.9141772405554,24.01047001097147,26.75019970720097,0.025018666,1069.2097,7.9785547,8.320502,7.4622855,0.85821676,5518.364,-261.5268595528983,147.93358181257946,-1.564741,37.38289848097122
6512940226435062656,Gaia DR3 6512940226435062656,345.4247383708772,-51.46877070016553,33.44418247800489,0.021085879,1586.0938,7.9787045,8.390258,7.3957953,0.9944625,,-94.36113633385416,-89.12452412274683,4.067741,29.900566433569313
797106798693569536,Gaia DR3 797106798693569536,148.98554241587792,38.0817390456131,23.41230067662858,0.5956902,39.302814,7.981536,8.280194,7.5018654,0.7783289,,-174.36755964194046,-5.220810148088674,34.237732,42.71259001035528
1116520836437375872,Gaia DR3 1116520836437375872,98.88904159194836,76.86607530884737,22.732003964186873,0.017060203,1332.458,7.9831853,8.312407,7.48215,0.83025646,5637.369,-39.11355052910636,-62.28775120528408,-16.55462,43.990842231747344
3534658789261176064,Gaia DR3 3534658789261176064,170.45785641590385,-24.18991902767562,21.00121656496314,0.024647497,852.06287,7.9832582,8.291984,7.503265,0.7887187,5729.9937,39.90456200629782,-33.9440370886415,0.19567613,47.61628912814152
6356417496318028800,Gaia DR3 6356417496318028800,328.71831325825735,-77.33882847811111,42.29297034370435,0.01784614,2369.8667,7.9835877,8.499775,7.3132944,1.1864805,4740.542,224.79458595528754,-186.72760121943682,-11.511835,23.644591332158775
6048759505620173056,Gaia DR3 6048759505620173056,244.8434600449821,-25.760889488288765,27.67866902513575,0.021735689,1273.4203,7.984734,8.344085,7.451807,0.8922777,5461.7446,-89.59268246574818,-36.30509895444553,-10.577498,36.12890486503787
1571411233756646656,Gaia DR3 1571411233756646656,190.4364785040678,55.72465035067809,44.00997590241332,0.021820908,2016.8718,7.9854608,8.483545,7.3278456,1.1556997,4817.992,122.77086100467183,-5.062968737084211,-9.888948,22.72212105313069
2482274463233174016,Gaia DR3 2482274463233174016,21.57948536516073,-4.674550200716356,21.775080678601636,0.5381176,40.465282,7.9856544,8.323567,7.4613953,0.8621721,5625.451,-105.44426817767642,-113.73535252111947,-22.925892,45.92405487538329
177425034575534464,Gaia DR3 177425034575534464,64.13593429317228,36.50081990536536,40.90360448695412,0.025635581,1595.5793,7.9866934,8.459011,7.3480105,1.1110005,4880.0054,-23.067026837379586,-226.39715002449182,29.439888,24.447723190726187
5951165616635298816,Gaia DR3 5951165616635298816,259.7685324639266,-46.63635961449501,113.28575402688406,0.43021867,263.32132,7.987019,9.0009,6.975858,2.025042,,952.0351652393872,138.38030784958903,26.01962,8.827235238798764
4614366494633844736,Gaia DR3 4614366494633844736,72.64119513215515,-85.37534407381537,21.960091616105935,0.017547285,1251.4808,7.987585,8.2949505,7.5089264,0.7860241,5762.2075,48.45552933215681,-39.19638204775293,25.953451,45.53715064041817
3391737292854784768,Gaia DR3 3391737292854784768,75.54135872584307,14.079759447482607,34.788618758541965,0.02706439,1285.4019,7.9880733,8.367414,7.429243,0.9381714,,86.46491516088543,-405.78282594451383,-27.233845,28.745033165608536
6614498095403935744,Gaia DR3 6614498095403935744,335.69922800877,-29.619971387703384,25.952474230938847,0.09286319,279.47,7.9881673,8.381592,7.408037,0.9735546,5117.3843,422.6326853119043,-87.36534656630226,-7.953727,38.53197159937318
